Name	tpm	expression_level	log_tpm	locus_tag
rbsA	65.90718967233333	medium_low	6.042363949177493	PA1947
rbsC	38.88752043696666	medium_low	5.281235342841882	PA1948
rbsR	99.6680548032	medium_high	6.639059266892466	PA1949
rbsK	326.33114182543335	high	8.350192860358957	PA1950
PA1951	49.00223055376667	medium_low	5.614775516270627	PA1951
PA1952	13.497143719366667	low	3.7545822297269984	PA1952
PA1953	19.925055158099997	low	4.3165118128901705	PA1953
PA1954	4.914389104766666	not_expressed		PA1954
PA1955	9.202251127133332	not_expressed		PA1955
PA1956	5.932489022033334	not_expressed		PA1956
PA1957	47.58363879186667	medium_low	5.572393695911671	PA1957
PA1958	35.67314047963333	medium_low	5.156766323726991	PA1958
bacA	27.37459903343333	low	4.7747659280317185	PA1959
PA1960	27.854731686633333	low	4.79985051405084	PA1960
PA1961	31.06868983833333	medium_low	4.957389499411401	PA1961
azoR2	12.1007358774	low	3.5970228791140317	PA1962
PA1963	524.7275354026333	high	9.035424688058301	PA1963
PA1964	114.08482376303334	medium_high	6.833963078351131	PA1964
PA1965	81.72666011826668	medium_high	6.352734872723466	PA1965
PA1966	54.25858122736667	medium_low	5.761779418898535	PA1966
PA1967	33.08100619983333	medium_low	5.0479312114229336	PA1967
PA1968	116.0577416098	medium_high	6.85869895036796	PA1968
PA1969	536.5947731112666	high	9.067689191366856	PA1969
PA1970	22.08130792933333	low	4.464753723854795	PA1970
braZ	23.137102510966667	low	4.5321363000936135	PA1971
PA1972	8.769116399966666	not_expressed		PA1972
pqqF	18.856848938466666	low	4.237016710420178	PA1973
PA1974	4.029474488566667	not_expressed		PA1974
PA1975	7.0411064982000005	not_expressed		PA1975
ercS'	4.9616683346	not_expressed		PA1976
PA1977	10.8968429516	low	3.4458383108255517	PA1977
PA1978	15.518855043333332	low	3.955950216572326	PA1978
eraS	8.627965764266667	not_expressed		PA1979
eraR	4.509771003233333	not_expressed		PA1980
PA1981	2.9393043139666672	not_expressed		PA1981
exaA	9.194932045433333	not_expressed		PA1982
exaB	1.943292091	not_expressed		PA1983
exaC	2.7922144828	not_expressed		PA1984
pqqA	0.0	not_expressed		PA1985
pqqB	11.088950832133333	low	3.4710509679720927	PA1986
pqqC	22.071730388166667	low	4.464127833909808	PA1987
pqqD	15.820867569099997	low	3.9837568099521463	PA1988
pqqE	15.795875447999999	low	3.9814759920536953	PA1989
pqqH	14.279805525133334	low	3.835904426506741	PA1990
PA1991	69.94827681983334	medium_high	6.1282166118327535	PA1991
ercS	21.384950764533333	low	4.418523980528293	PA1992
PA1993	25.2192581985	low	4.656453935617548	PA1993
PA1994	66.57010492933334	medium_low	6.056802537154402	PA1994
PA1995	134.0575249347	medium_high	7.066708392916747	PA1995
ppiC1	61.15698821313333	medium_low	5.93444545520011	PA1996
PA1997	59.92855187163334	medium_low	5.905171607576699	PA1997
dhcR	34.55847690303333	medium_low	5.110967729840649	PA1998
dhcA	22.79178633123333	low	4.510442096726918	PA1999
dhcB	13.608966002566666	low	3.7664855511753688	PA2000
atoB	66.64877838216667	medium_low	6.058506527018689	PA2001
PA2002	8.388310427433334	not_expressed		PA2002
bdhA	44.5732821629	medium_low	5.478107292898681	PA2003
PA2004	8.1335715676	not_expressed		PA2004
PA2005	60.910485783300004	medium_low	5.928618705373031	PA2005
PA2006	14.382485626333333	low	3.8462411232998157	PA2006
maiA	51.7549015696	medium_low	5.693623597794665	PA2007
fahA	15.656179922866668	low	3.9686603357000227	PA2008
hmgA	41.4399476952	medium_low	5.372950276967736	PA2009
PA2010	23.364517437200004	low	4.546247335464872	PA2010
liuE	35.85388650303333	medium_low	5.164057608089149	PA2011
liuD	24.211754985533332	low	4.597635751554283	PA2012
liuC	15.185463476	low	3.924619036604632	PA2013
liuB	31.719670487166667	medium_low	4.987305878886386	PA2014
liuA	187.0852278682	high	7.547551838558405	PA2015
liuR	397.8831681314	high	8.636201058982337	PA2016
PA2017	94.79292134933333	medium_high	6.566707424944378	PA2017
PA2018	18.580217196433335	low	4.215695461321911	PA2018
PA2019	14.504255486233333	low	3.8584043377596466	PA2019
PA2020	125.55194884276666	medium_high	6.972140612362423	PA2020
PA2021	71.86692855286667	medium_high	6.167256124396774	PA2021
PA2022	14.999115284933334	low	3.906805501496407	PA2022
galU	395.42093737766663	high	8.627245452979453	PA2023
PA2024	112.10951922010001	medium_high	6.808764972365578	PA2024
gor	260.5566978289	high	8.02545353070938	PA2025
PA2026	161.71195090333333	high	7.337282491170486	PA2026
PA2027	15.200451910066667	low	3.9260423105773077	PA2027
PA2028	21.16592221186667	low	4.403671443997349	PA2028
PA2029	36.03747919726666	medium_low	5.17142619380813	PA2029
PA2030	60.33167079296666	medium_low	5.914843631028516	PA2030
PA2031	19.982732268333333	low	4.320681953316817	PA2031
PA2032	36.567317254699994	medium_low	5.192482882755834	PA2032
PA2033	8.857704251666666	not_expressed		PA2033
PA2034	13.805783037633333	low	3.7872008120399334	PA2034
PA2035	22.36195221733333	low	4.482974237063212	PA2035
PA2036	17.0060628282	low	4.087977267887423	PA2036
PA2037	60.48763617633333	medium_low	5.918568376944793	PA2037
PA2038	184.63318592583335	high	7.52851807573595	PA2038
PA2039	38.917277995	medium_low	5.282338901603351	PA2039
PA2040	51.07192180926666	medium_low	5.6744584428065465	PA2040
PA2041	42.696229962733334	medium_low	5.416036781730987	PA2041
PA2042	45.616335287333335	medium_low	5.511478643353281	PA2042
PA2043	32.466156607466665	medium_low	5.0208647012071275	PA2043
PA2044	43.863309675	medium_low	5.454942768539621	PA2044
PA2045	100.5873418298	medium_high	6.65230495388052	PA2045
PA2047	20.252677783	low	4.34004076677836	PA2047
PA2048	31.9162413136	medium_low	4.996218854294693	PA2048
PA2049	47.9302875891	medium_low	5.582865691262423	PA2049
PA2050	8.886615340766667	not_expressed		PA2050
PA2051	4.610994953866666	not_expressed		PA2051
cynS	35.549867159899996	medium_low	5.1517722637865795	PA2052
cynT	7.100126536633333	not_expressed		PA2053
cynR	37.628370753266665	medium_low	5.233748919316586	PA2054
PA2055	13.542042087833332	low	3.759373403065266	PA2055
PA2056	18.439031684	low	4.204690990276548	PA2056
PA2057	16.8732658556	low	4.0766673321569264	PA2057
PA2058	9.254393173266669	not_expressed		PA2058
PA2059	16.8037248365	low	4.070709161671423	PA2059
PA2060	2.4139729978999998	not_expressed		PA2060
PA2061	23.534287861666666	low	4.556692293188117	PA2061
PA2062	24.10758529323333	low	4.59141524728192	PA2062
PA2063	26.789932356366666	low	4.743619033318212	PA2063
pcoB	7.351975086533334	not_expressed		PA2064
pcoA	12.524664332	low	3.646700033793017	PA2065
PA2066	23.67684431016667	low	4.565404903833309	PA2066
PA2067	11.8157557742	low	3.5626400066213315	PA2067
PA2068	7.149960306466667	not_expressed		PA2068
PA2069	6.496825246066667	not_expressed		PA2069
PA2070	16.634389401266667	low	4.056097005055716	PA2070
fusA2	53.4790036085	medium_low	5.740900681065319	PA2071
PA2072	20.254069674733334	low	4.3401399144724095	PA2072
PA2073	27.7331367246	low	4.793538894860098	PA2073
PA2074	24.871234211466668	low	4.63640619659504	PA2074
PA2075	20.2260155431	low	4.33814023671255	PA2075
PA2076	25.878655243466667	low	4.693690746066783	PA2076
PA2077	9.635182409166667	not_expressed		PA2077
PA2078	7.058335328466666	not_expressed		PA2078
PA2079	34.95005016413334	medium_low	5.127222621203223	PA2079
kynU	36.299203974166666	medium_low	5.181866005777416	PA2080
kynB	111.83050407266667	medium_high	6.805169956415247	PA2081
PA2082	110.87049350630001	medium_high	6.792731655038449	PA2082
PA2083	36.924398443499996	medium_low	5.206502512298584	PA2083
PA2084	26.7178698261	low	4.739733083469205	PA2084
PA2085	5.328450465366667	not_expressed		PA2085
PA2086	4.498850908166667	not_expressed		PA2086
PA2087	9.1353670839	not_expressed		PA2087
PA2088	7.887560889866667	not_expressed		PA2088
PA2089	32.1210617929	medium_low	5.005447678216834	PA2089
PA2090	2.8492142117	not_expressed		PA2090
PA2091	3.0488442796000004	not_expressed		PA2091
PA2092	7.727201216166667	not_expressed		PA2092
PA2093	20.187148034233335	low	4.33536520132215	PA2093
PA2094	19.649514450233337	low	4.296421758063597	PA2094
PA2095	26.072664966566663	low	4.704466147555698	PA2095
PA2096	14.937811817166667	low	3.900896923621568	PA2096
PA2097	8.261203943566665	not_expressed		PA2097
PA2098	10.6372996603	low	3.411060055770313	PA2098
PA2099	9.960450540033333	not_expressed		PA2099
PA2100	37.035294458900005	medium_low	5.210828902663156	PA2100
PA2101	49.939486285133334	medium_low	5.642109075590763	PA2101
PA2102	50.19206777869999	medium_low	5.649387477379004	PA2102
PA2103	50.200071544766665	medium_low	5.649617515183062	PA2103
PA2104	50.834037708900006	medium_low	5.667722922393286	PA2104
PA2105	61.9782685226	medium_low	5.953690546023961	PA2105
PA2106	98.21196580513333	medium_high	6.617826903093837	PA2106
PA2107	22.531072975866667	low	4.493844114190944	PA2107
PA2108	9.544358043933334	not_expressed		PA2108
PA2109	6.9444515788666665	not_expressed		PA2109
PA2110	17.56437818386667	low	4.134580597896199	PA2110
PA2111	36.44261681463333	medium_low	5.187554652543984	PA2111
PA2112	37.7352704439	medium_low	5.237841708744815	PA2112
opdO	18.7829854168	low	4.231354481825143	PA2113
PA2114	122.46347403916667	medium_high	6.936207704877624	PA2114
PA2115	18.5984444043	low	4.217110052561784	PA2115
PA2116	74.85325805696665	medium_high	6.2259932071674875	PA2116
PA2117	59.33626442919999	medium_low	5.8908421983299375	PA2117
ada	36.095943950266665	medium_low	5.173764827523522	PA2118
PA2118a	116.0944436846	medium_high	6.859155115806836	PA2118a
PA2119	281.9434283678667	high	8.13926190629728	PA2119
PA2120	10.3057087292	low	3.3653718180996224	PA2120
PA2121	26.84708110056667	low	4.746693337263783	PA2121
PA2122	39.86657360263333	medium_low	5.317107710784166	PA2122
PA2123	37.94872921306666	medium_low	5.245979669890339	PA2123
PA2124	6.950043448466666	not_expressed		PA2124
PA2125	20.390777940799996	low	4.349844912415713	PA2125
PA2126	46.14352278363333	medium_low	5.5280562443020855	PA2126
PA2127	154.73286577866668	high	7.273635852366179	PA2127
cupA1	273.7753212185	high	8.096848594148655	PA2128
cupA2	24.173596944599996	low	4.595360251815576	PA2129
cupA3	11.3485092352	low	3.504430889298754	PA2130
cupA4	13.129143320399999	low	3.7147008780083413	PA2131
cupA5	9.888121436366667	not_expressed		PA2132
PA2133	10.014492912966666	low	3.3240174665652256	PA2133
PA2134	6.762181679866667	not_expressed		PA2134
PA2135	8.2711360754	not_expressed		PA2135
PA2136	31.889571785400005	medium_low	4.995012820033898	PA2136
PA2137	2.4418378853	not_expressed		PA2137
PA2138	3.5095444304	not_expressed		PA2138
PA2140	1.6543188937	not_expressed		PA2140
PA2141	1.0918463078333334	not_expressed		PA2141
PA2142	8.3249898438	not_expressed		PA2142
PA2142a	7.2999452267	not_expressed		PA2142a
PA2143	17.1311266565	low	4.098548130623046	PA2143
glgP	30.21688163756667	low	4.917282877886819	PA2144
PA2145	25.7994265409	low	4.6892670932570395	PA2145
PA2146	2.6333903526999998	not_expressed		PA2146
katE	13.062726245866665	low	3.707384119714429	PA2147
PA2148	10.268081282366666	low	3.3600947163655284	PA2148
PA2149	3.584276754966666	not_expressed		PA2149
PA2150	4.614669709766666	not_expressed		PA2150
PA2151	7.336657413166667	not_expressed		PA2151
PA2152	20.799065557766667	low	4.378446808568199	PA2152
glgB	6.927576871833334	not_expressed		PA2153
PA2154	4.6978115326	not_expressed		PA2154
PA2155	9.936408952033332	not_expressed		PA2155
PA2156	6.010488263633333	not_expressed		PA2156
PA2157	14.770706101966667	low	3.8846668895382335	PA2157
PA2158	7.530221357666668	not_expressed		PA2158
PA2159	13.204824559433334	low	3.722993228734898	PA2159
PA2160	6.351211873633335	not_expressed		PA2160
PA2161	1.4177766583666667	not_expressed		PA2161
PA2162	4.3458958089	not_expressed		PA2162
PA2163	3.7204767708666666	not_expressed		PA2163
PA2164	9.551107591566668	not_expressed		PA2164
PA2165	10.934744502533334	low	3.450847606152707	PA2165
PA2166	37.11260961643333	medium_low	5.213837544274132	PA2166
PA2167	18.684724778299998	low	4.223787408196277	PA2167
PA2168	8.358132836633333	not_expressed		PA2168
PA2169	3.8681020874333334	not_expressed		PA2169
PA2170	2.5308362509666664	not_expressed		PA2170
PA2171	8.069507016566666	not_expressed		PA2171
PA2172	30.799682234166667	low	4.944843561341409	PA2172
PA2173	15.910563050966667	low	3.991912986273732	PA2173
PA2173a	4.912466271366666	not_expressed		PA2173a
PA2174	14.106737629400001	low	3.8183124789900234	PA2174
PA2175	36.52749207356666	medium_low	5.190910798567179	PA2175
PA2176	39.97063192906667	medium_low	5.320868476595532	PA2176
PA2177	22.68738835163333	low	4.503818638273822	PA2177
PA2178	14.371146432333333	low	3.8451032496728503	PA2178
PA2179	6.3718954991666665	not_expressed		PA2179
PA2180	2.2032737392666664	not_expressed		PA2180
PA2181	4.528976520633334	not_expressed		PA2181
PA2182	13.747151486733332	low	3.781060807219371	PA2182
PA2183	38.082473402	medium_low	5.251055277548894	PA2183
PA2184	16.5075706219	low	4.0450559129201915	PA2184
katN	16.9172983377	low	4.080427285921369	PA2185
PA2187	9.252301640233334	not_expressed		PA2187
PA2188	5.440743909466666	not_expressed		PA2188
PA2189	11.840357676133335	low	3.5656407577621425	PA2189
PA2190	50.6752060297	medium_low	5.663208144142876	PA2190
exoY	13.1571245927	low	3.717772326428932	PA2191
PA2192	7.585038186033334	not_expressed		PA2192
hcnA	25.9397084962	low	4.6970903619307265	PA2193
hcnB	19.215589188333333	low	4.264205307876934	PA2194
hcnC	64.00970059813334	medium_low	6.000218655379741	PA2195
PA2196	49.90246626593333	medium_low	5.641039212688518	PA2196
PA2197	52.322115306933334	medium_low	5.70934896296214	PA2197
PA2198	14.101203217600002	low	3.8177463640365175	PA2198
PA2199	78.5128724495	medium_high	6.294857302988238	PA2199
PA2200	36.48374892026667	medium_low	5.189182077426962	PA2200
PA2201	40.429103260333335	medium_low	5.337322299085204	PA2201
PA2202	29.34992235736667	low	4.875284781705135	PA2202
PA2203	11.138252414	low	3.4774509872210064	PA2203
PA2204	90.50130456013333	medium_high	6.499866683424309	PA2204
PA2205	22.552408369433333	low	4.495209601853982	PA2205
PA2206	79.349469662	medium_high	6.310148675621929	PA2206
PA2207	6.066778473266666	not_expressed		PA2207
PA2208	2.299741776433333	not_expressed		PA2208
PA2209	8.630445673233334	not_expressed		PA2209
PA2210	9.4612372367	not_expressed		PA2210
PA2211	7.6812286019	not_expressed		PA2211
PA2212	5.273743116633334	not_expressed		PA2212
PA2213	4.2884402364	not_expressed		PA2213
PA2214	2.9333388155000004	not_expressed		PA2214
PA2215	9.800820197766667	not_expressed		PA2215
PA2216	4.901470585233334	not_expressed		PA2216
PA2217	5.236028294133333	not_expressed		PA2217
PA2218	25.639664002166665	low	4.680305451010004	PA2218
opdE	24.172764187333332	low	4.59531055149684	PA2219
PA2220	108.65373544796667	medium_high	6.7635939641063345	PA2220
PA2221	29.96866956156667	low	4.905383132708321	PA2221
PA2222	54.723691134366675	medium_low	5.774093638737804	PA2222
PA2223	45.01516680513333	medium_low	5.492339260507016	PA2223
PA2224	25.818971122333334	low	4.6903596057461545	PA2224
PA2225	58.513077052233335	medium_low	5.870687182661213	PA2225
PA2226	107.87762098043333	medium_high	6.7532518011329605	PA2226
vqsM	71.5704342743	medium_high	6.161291828537793	PA2227
PA2228	25.089224513399998	low	4.64899597384639	PA2228
PA2229	144.5547609818	medium_high	7.175472315239429	PA2229
PA2230	84.3568044183	medium_high	6.398432539269887	PA2230
pslA	176.53424073523334	high	7.463804226800229	PA2231
pslB	73.90754481706666	medium_high	6.207649743623595	PA2232
pslC	84.2807130419	medium_high	6.397130614757597	PA2233
pslD	87.48831953186668	medium_high	6.451018512080284	PA2234
pslE	62.478684207899995	medium_low	5.965292165737194	PA2235
pslF	47.60191714703333	medium_low	5.572947773521842	PA2236
pslG	55.34167758973334	medium_low	5.790294472368039	PA2237
pslH	75.5980757085	medium_high	6.240277607096454	PA2238
pslI	39.3684593319	medium_low	5.298968349225326	PA2239
pslJ	40.6117948292	medium_low	5.3438268831436035	PA2240
pslK	41.89364817493333	medium_low	5.388659617065379	PA2241
pslL	48.5277346982	medium_low	5.600737610749805	PA2242
pslM	8.193366309866667	not_expressed		PA2243
pslN	47.3199457444	medium_low	5.56437651441608	PA2244
bkdR	96.46725485726667	medium_high	6.591967407506565	PA2246
bkdA1	106.11428498880001	medium_high	6.729475073126989	PA2247
bkdA2	98.36083483996667	medium_high	6.620012074782404	PA2248
bkdB	151.54651043613333	high	7.243616822270134	PA2249
lpdV	182.73913645890002	high	7.513641832654366	PA2250
PA2251	54.542010511133334	medium_low	5.769295976309981	PA2251
PA2252	105.59770768103334	medium_high	6.722434706733396	PA2252
ansA	70.3111034523	medium_high	6.135680630993995	PA2253
pvcA	7.488031497066667	not_expressed		PA2254
pvcB	7.1588872325	not_expressed		PA2255
pvcC	6.513955422666666	not_expressed		PA2256
pvcD	8.464499015633335	not_expressed		PA2257
ptxR	10.224432395833333	low	3.3539488497956222	PA2258
ptxS	367.45840645809994	high	8.521437146682464	PA2259
PA2260	144.17697691179998	medium_high	7.171696994110431	PA2260
PA2261	132.51733576720002	medium_high	7.050037293521456	PA2261
PA2262	62.7470797949	medium_low	5.971476413497403	PA2262
PA2263	57.0821705351	medium_low	5.834968288858158	PA2263
PA2264	121.78264679233335	medium_high	6.928164763328933	PA2264
PA2265	45.569618382899996	medium_low	5.510000383828963	PA2265
PA2266	54.04936824573334	medium_low	5.756205850052207	PA2266
PA2267	32.86264394343333	medium_low	5.038376650970626	PA2267
PA2268	27.31008161796667	low	4.771361720585575	PA2268
PA2269	24.716224155466666	low	4.627386457536793	PA2269
PA2270	59.624658793533335	medium_low	5.897837200101346	PA2270
PA2271	70.26918745093333	medium_high	6.134820311119721	PA2271
pbpC	55.67057582966667	medium_low	5.798843100712054	PA2272
soxR	111.84798733656667	medium_high	6.805395485638192	PA2273
PA2274	26.80294781823333	low	4.744319773513473	PA2274
PA2275	10.3845061331	low	3.37636070093321	PA2275
PA2276	14.306496640066667	low	3.838598524548368	PA2276
arsR	33.66169622416667	medium_low	5.0730359712740745	PA2277
arsB	21.635835417966664	low	4.435350923069779	PA2278
